,memberStateCode,memberStateName,beginDate,endDate,weekNumber,price,unit,marketingYear,stage,type,variety
10929,IT,Italy,09/12/2002,15/12/2002,15,550.0,Tonne,2002/2003,Milled,Japonica,Ariete
10930,IT,Italy,02/06/2003,08/06/2003,40,540.0,Tonne,2002/2003,Milled,Japonica,Ariete
10931,IT,Italy,19/05/2003,25/05/2003,38,545.0,Tonne,2002/2003,Milled,Japonica,Ariete
10932,IT,Italy,12/05/2003,18/05/2003,37,545.0,Tonne,2002/2003,Milled,Japonica,Ariete
10933,IT,Italy,22/04/2002,28/04/2002,34,605.0,Tonne,2001/2002,Milled,Japonica,Ariete
10934,IT,Italy,08/04/2002,14/04/2002,32,605.0,Tonne,2001/2002,Milled,Japonica,Ariete
10935,IT,Italy,11/03/2002,17/03/2002,28,605.0,Tonne,2001/2002,Milled,Japonica,Ariete
10936,IT,Italy,07/10/2002,13/10/2002,6,540.0,Tonne,2002/2003,Milled,Japonica,Ariete
10937,IT,Italy,22/07/2002,28/07/2002,47,595.0,Tonne,2001/2002,Milled,Japonica,Ariete
10938,IT,Italy,10/02/2003,16/02/2003,24,550.0,Tonne,2002/2003,Milled,Japonica,Ariete
10939,IT,Italy,20/08/2001,26/08/2001,51,578.43,Tonne,2000/2001,Milled,Japonica,Ariete
10940,IT,Italy,09/07/2001,15/07/2001,45,578.43,Tonne,2000/2001,Milled,Japonica,Ariete
10941,IT,Italy,05/07/2004,11/07/2004,45,545.0,Tonne,2003/2004,Milled,Japonica,Ariete
10942,IT,Italy,08/11/2004,14/11/2004,11,420.0,Tonne,2004/2005,Milled,Japonica,Ariete
10943,IT,Italy,01/11/2004,07/11/2004,10,420.0,Tonne,2004/2005,Milled,Japonica,Ariete
10944,IT,Italy,26/04/2004,02/05/2004,35,535.0,Tonne,2003/2004,Milled,Japonica,Ariete
10945,IT,Italy,23/08/2004,29/08/2004,52,545.0,Tonne,2003/2004,Milled,Japonica,Ariete
10946,IT,Italy,03/03/2003,09/03/2003,27,545.0,Tonne,2002/2003,Milled,Japonica,Ariete
10947,IT,Italy,21/07/2003,27/07/2003,47,540.0,Tonne,2002/2003,Milled,Japonica,Ariete
10948,IT,Italy,17/04/2006,23/04/2006,34,585.0,Tonne,2005/2006,Milled,Japonica,Ariete
10949,IT,Italy,06/03/2006,12/03/2006,28,575.0,Tonne,2005/2006,Milled,Japonica,Ariete
10950,IT,Italy,18/04/2005,24/04/2005,34,415.0,Tonne,2004/2005,Milled,Japonica,Ariete
10951,IT,Italy,07/11/2005,13/11/2005,11,445.0,Tonne,2005/2006,Milled,Japonica,Ariete
10952,IT,Italy,29/08/2005,04/09/2005,1,430.0,Tonne,2005/2006,Milled,Japonica,Ariete
10953,IT,Italy,08/08/2005,14/08/2005,50,430.0,Tonne,2004/2005,Milled,Japonica,Ariete
10954,IT,Italy,24/01/2005,30/01/2005,22,420.0,Tonne,2004/2005,Milled,Japonica,Ariete
10955,IT,Italy,30/05/2005,05/06/2005,40,430.0,Tonne,2004/2005,Milled,Japonica,Ariete
10956,IT,Italy,18/06/2007,24/06/2007,42,535.0,Tonne,2006/2007,Milled,Japonica,Ariete
10957,IT,Italy,23/04/2007,29/04/2007,34,565.0,Tonne,2006/2007,Milled,Japonica,Ariete
10958,IT,Italy,23/10/2006,29/10/2006,8,610.0,Tonne,2006/2007,Milled,Japonica,Ariete
10959,IT,Italy,19/02/2007,25/02/2007,25,610.0,Tonne,2006/2007,Milled,Japonica,Ariete
10960,IT,Italy,17/07/2006,23/07/2006,47,615.0,Tonne,2005/2006,Milled,Japonica,Ariete
10961,IT,Italy,10/07/2006,16/07/2006,46,615.0,Tonne,2005/2006,Milled,Japonica,Ariete
10962,IT,Italy,29/05/2006,04/06/2006,40,615.0,Tonne,2005/2006,Milled,Japonica,Ariete
10963,IT,Italy,22/05/2006,28/05/2006,39,615.0,Tonne,2005/2006,Milled,Japonica,Ariete
10964,IT,Italy,25/08/2008,31/08/2008,52,1030.0,Tonne,2007/2008,Milled,Japonica,Ariete
10965,IT,Italy,04/08/2008,10/08/2008,49,1030.0,Tonne,2007/2008,Milled,Japonica,Ariete
10966,IT,Italy,28/01/2008,03/02/2008,22,635.0,Tonne,2007/2008,Milled,Japonica,Ariete
10967,IT,Italy,14/01/2008,20/01/2008,20,630.0,Tonne,2007/2008,Milled,Japonica,Ariete
10968,IT,Italy,23/06/2008,29/06/2008,43,1030.0,Tonne,2007/2008,Milled,Japonica,Ariete
10969,IT,Italy,19/05/2008,25/05/2008,38,960.0,Tonne,2007/2008,Milled,Japonica,Ariete
10970,IT,Italy,12/05/2008,18/05/2008,37,900.0,Tonne,2007/2008,Milled,Japonica,Ariete
10971,IT,Italy,16/07/2007,22/07/2007,46,535.0,Tonne,2006/2007,Milled,Japonica,Ariete
10972,IT,Italy,19/04/2010,25/04/2010,34,630.0,Tonne,2009/2010,Milled,Japonica,Ariete
10973,IT,Italy,05/04/2010,11/04/2010,32,655.0,Tonne,2009/2010,Milled,Japonica,Ariete
10974,IT,Italy,01/03/2010,07/03/2010,27,705.0,Tonne,2009/2010,Milled,Japonica,Ariete
10975,IT,Italy,22/02/2010,28/02/2010,26,705.0,Tonne,2009/2010,Milled,Japonica,Ariete
10976,IT,Italy,01/02/2010,07/02/2010,23,730.0,Tonne,2009/2010,Milled,Japonica,Ariete
10977,IT,Italy,27/10/2008,02/11/2008,9,1010.0,Tonne,2008/2009,Milled,Japonica,Ariete
10978,IT,Italy,15/10/2007,21/10/2007,7,285.0,Tonne,2007/2008,Paddy,Indica,Thaibonnet
10979,IT,Italy,26/11/2007,02/12/2007,13,295.0,Tonne,2007/2008,Paddy,Indica,Thaibonnet
10980,IT,Italy,28/11/2005,04/12/2005,14,197.0,Tonne,2005/2006,Paddy,Indica,Thaibonnet
10981,IT,Italy,24/10/2005,30/10/2005,9,175.0,Tonne,2005/2006,Paddy,Indica,Thaibonnet
10982,IT,Italy,06/02/2006,12/02/2006,24,235.0,Tonne,2005/2006,Paddy,Indica,Thaibonnet
10983,IT,Italy,01/05/2006,07/05/2006,36,235.0,Tonne,2005/2006,Paddy,Indica,Thaibonnet
10984,IT,Italy,23/02/2009,01/03/2009,26,355.0,Tonne,2008/2009,Paddy,Indica,Thaibonnet
10985,IT,Italy,12/01/2009,18/01/2009,20,350.0,Tonne,2008/2009,Paddy,Indica,Thaibonnet
10986,IT,Italy,25/05/2009,31/05/2009,39,240.0,Tonne,2008/2009,Paddy,Indica,Thaibonnet
10987,IT,Italy,11/05/2009,17/05/2009,37,270.0,Tonne,2008/2009,Paddy,Indica,Thaibonnet
10988,IT,Italy,12/02/2007,18/02/2007,24,245.0,Tonne,2006/2007,Paddy,Indica,Thaibonnet
10989,IT,Italy,22/01/2007,28/01/2007,21,250.0,Tonne,2006/2007,Paddy,Indica,Thaibonnet
10990,IT,Italy,25/10/2010,31/10/2010,9,260.0,Tonne,2010/2011,Paddy,Indica,Thaibonnet
10991,IT,Italy,18/10/2010,24/10/2010,8,240.0,Tonne,2010/2011,Paddy,Indica,Thaibonnet
10992,IT,Italy,20/12/2010,26/12/2010,17,280.0,Tonne,2010/2011,Paddy,Indica,Thaibonnet
10993,IT,Italy,03/01/2011,09/01/2011,19,280.0,Tonne,2010/2011,Paddy,Indica,Thaibonnet
10994,IT,Italy,04/05/2009,10/05/2009,36,270.0,Tonne,2008/2009,Paddy,Indica,Thaibonnet
10995,IT,Italy,27/04/2009,03/05/2009,35,290.0,Tonne,2008/2009,Paddy,Indica,Thaibonnet
10996,IT,Italy,10/08/2009,16/08/2009,50,240.0,Tonne,2008/2009,Paddy,Indica,Thaibonnet
10997,IT,Italy,03/08/2009,09/08/2009,49,240.0,Tonne,2008/2009,Paddy,Indica,Thaibonnet
10998,IT,Italy,29/06/2009,05/07/2009,44,210.0,Tonne,2008/2009,Paddy,Indica,Thaibonnet
10999,IT,Italy,23/11/2009,29/11/2009,13,285.0,Tonne,2009/2010,Paddy,Indica,Thaibonnet
11000,IT,Italy,02/11/2009,08/11/2009,10,285.0,Tonne,2009/2010,Paddy,Indica,Thaibonnet
11001,IT,Italy,11/04/2011,17/04/2011,33,310.0,Tonne,2010/2011,Paddy,Indica,Thaibonnet
11002,IT,Italy,04/07/2011,10/07/2011,45,320.0,Tonne,2010/2011,Paddy,Indica,Thaibonnet
11003,IT,Italy,12/12/2011,18/12/2011,16,285.0,Tonne,2011/2012,Paddy,Indica,Thaibonnet
11004,IT,Italy,30/01/2012,05/02/2012,23,275.0,Tonne,2011/2012,Paddy,Indica,Thaibonnet
11005,IT,Italy,21/05/2012,27/05/2012,39,280.0,Tonne,2011/2012,Paddy,Indica,Thaibonnet
11006,IT,Italy,10/05/2010,16/05/2010,37,225.0,Tonne,2009/2010,Paddy,Indica,Thaibonnet
11007,IT,Italy,19/05/2014,25/05/2014,38,250.0,Tonne,2013/2014,Paddy,Indica,Thaibonnet
11008,IT,Italy,15/04/2013,21/04/2013,33,293.0,Tonne,2012/2013,Paddy,Indica,Thaibonnet
11009,IT,Italy,09/02/2015,15/02/2015,24,288.0,Tonne,2014/2015,Paddy,Indica,Thaibonnet
11010,IT,Italy,27/04/2015,03/05/2015,35,346.0,Tonne,2014/2015,Paddy,Indica,Thaibonnet
11011,IT,Italy,13/04/2015,19/04/2015,33,336.0,Tonne,2014/2015,Paddy,Indica,Thaibonnet
11012,IT,Italy,30/03/2015,05/04/2015,31,336.0,Tonne,2014/2015,Paddy,Indica,Thaibonnet
11013,IT,Italy,23/03/2015,29/03/2015,30,336.0,Tonne,2014/2015,Paddy,Indica,Thaibonnet
11014,IT,Italy,15/06/2015,21/06/2015,42,330.0,Tonne,2014/2015,Paddy,Indica,Thaibonnet
11015,IT,Italy,04/11/2013,10/11/2013,10,250.0,Tonne,2013/2014,Paddy,Indica,Thaibonnet
11016,IT,Italy,06/01/2014,12/01/2014,19,259.0,Tonne,2013/2014,Paddy,Indica,Thaibonnet
11017,IT,Italy,07/11/2016,13/11/2016,11,305.0,Tonne,2016/2017,Paddy,Indica,Thaibonnet
11018,IT,Italy,05/12/2016,11/12/2016,15,305.0,Tonne,2016/2017,Paddy,Indica,Thaibonnet
11019,IT,Italy,09/01/2017,15/01/2017,20,300.0,Tonne,2016/2017,Paddy,Indica,Thaibonnet
11020,IT,Italy,20/06/2016,26/06/2016,43,303.0,Tonne,2015/2016,Paddy,Indica,Thaibonnet
11021,IT,Italy,11/07/2016,17/07/2016,46,303.0,Tonne,2015/2016,Paddy,Indica,Thaibonnet
11022,IT,Italy,26/09/2016,02/10/2016,5,285.0,Tonne,2016/2017,Paddy,Indica,Thaibonnet
11023,IT,Italy,07/03/2016,13/03/2016,28,290.0,Tonne,2015/2016,Paddy,Indica,Thaibonnet
11024,IT,Italy,14/05/2018,20/05/2018,37,288.0,Tonne,2017/2018,Paddy,Indica,Thaibonnet
11025,IT,Italy,25/09/2017,01/10/2017,4,255.0,Tonne,2017/2018,Paddy,Indica,Thaibonnet
11026,IT,Italy,01/01/2018,07/01/2018,18,270.0,Tonne,2017/2018,Paddy,Indica,Thaibonnet
11027,IT,Italy,27/02/2017,05/03/2017,27,290.0,Tonne,2016/2017,Paddy,Indica,Thaibonnet
11028,IT,Italy,22/05/2017,28/05/2017,39,270.0,Tonne,2016/2017,Paddy,Indica,Thaibonnet
11029,IT,Italy,11/04/2016,17/04/2016,33,770.0,Tonne,2015/2016,Paddy,Japonica,Arborio
11030,IT,Italy,14/12/2015,20/12/2015,16,673.0,Tonne,2015/2016,Paddy,Japonica,Arborio
11031,IT,Italy,03/07/2017,09/07/2017,45,330.0,Tonne,2016/2017,Paddy,Japonica,Arborio
11032,IT,Italy,19/06/2017,25/06/2017,43,330.0,Tonne,2016/2017,Paddy,Japonica,Arborio
11033,IT,Italy,20/03/2017,26/03/2017,30,380.0,Tonne,2016/2017,Paddy,Japonica,Arborio
11034,IT,Italy,14/11/2016,20/11/2016,12,460.0,Tonne,2016/2017,Paddy,Japonica,Arborio
11035,IT,Italy,05/12/2016,11/12/2016,15,435.0,Tonne,2016/2017,Paddy,Japonica,Arborio
11036,IT,Italy,04/07/2016,10/07/2016,45,790.0,Tonne,2015/2016,Paddy,Japonica,Arborio
11037,IT,Italy,27/06/2016,03/07/2016,44,790.0,Tonne,2015/2016,Paddy,Japonica,Arborio
11038,IT,Italy,31/10/2016,06/11/2016,10,490.0,Tonne,2016/2017,Paddy,Japonica,Arborio
11039,IT,Italy,30/04/2001,06/05/2001,35,333.11,Tonne,2000/2001,Paddy,Japonica,Ariete
11040,IT,Italy,26/03/2001,01/04/2001,30,333.11,Tonne,2000/2001,Paddy,Japonica,Ariete
11041,IT,Italy,27/11/2000,03/12/2000,13,307.29,Tonne,2000/2001,Paddy,Japonica,Ariete
11042,IT,Italy,30/12/2002,05/01/2003,18,288.0,Tonne,2002/2003,Paddy,Japonica,Ariete
11043,IT,Italy,23/12/2002,29/12/2002,17,288.0,Tonne,2002/2003,Paddy,Japonica,Ariete
11044,IT,Italy,02/12/2002,08/12/2002,14,288.0,Tonne,2002/2003,Paddy,Japonica,Ariete
11045,IT,Italy,10/02/2003,16/02/2003,24,288.0,Tonne,2002/2003,Paddy,Japonica,Ariete
11046,IT,Italy,17/06/2002,23/06/2002,42,310.0,Tonne,2001/2002,Paddy,Japonica,Ariete
11047,IT,Italy,28/10/2002,03/11/2002,9,283.0,Tonne,2002/2003,Paddy,Japonica,Ariete
11048,IT,Italy,24/09/2001,30/09/2001,4,286.63,Tonne,2001/2002,Paddy,Japonica,Ariete
11049,IT,Italy,26/11/2001,02/12/2001,13,296.96,Tonne,2001/2002,Paddy,Japonica,Ariete
11050,IT,Italy,19/11/2001,25/11/2001,12,296.96,Tonne,2001/2002,Paddy,Japonica,Ariete
11051,IT,Italy,21/03/2005,27/03/2005,30,178.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11052,IT,Italy,28/02/2005,06/03/2005,27,178.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11053,IT,Italy,15/11/2004,21/11/2004,12,183.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11054,IT,Italy,08/11/2004,14/11/2004,11,183.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11055,IT,Italy,25/10/2004,31/10/2004,9,175.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11056,IT,Italy,18/10/2004,24/10/2004,8,175.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11057,IT,Italy,11/10/2004,17/10/2004,7,175.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11058,IT,Italy,22/12/2003,28/12/2003,17,288.0,Tonne,2003/2004,Paddy,Japonica,Ariete
11059,IT,Italy,01/03/2004,07/03/2004,27,283.0,Tonne,2003/2004,Paddy,Japonica,Ariete
11060,IT,Italy,09/02/2004,15/02/2004,24,288.0,Tonne,2003/2004,Paddy,Japonica,Ariete
11061,IT,Italy,19/07/2004,25/07/2004,47,308.0,Tonne,2003/2004,Paddy,Japonica,Ariete
11062,IT,Italy,07/04/2003,13/04/2003,32,285.0,Tonne,2002/2003,Paddy,Japonica,Ariete
11063,IT,Italy,12/02/2007,18/02/2007,24,308.0,Tonne,2006/2007,Paddy,Japonica,Ariete
11064,IT,Italy,15/01/2007,21/01/2007,20,308.0,Tonne,2006/2007,Paddy,Japonica,Ariete
11065,IT,Italy,30/04/2007,06/05/2007,35,286.0,Tonne,2006/2007,Paddy,Japonica,Ariete
11066,IT,Italy,26/12/2005,01/01/2006,18,215.0,Tonne,2005/2006,Paddy,Japonica,Ariete
11067,IT,Italy,17/04/2006,23/04/2006,34,285.0,Tonne,2005/2006,Paddy,Japonica,Ariete
11106,IT,Italy,26/02/2001,04/03/2001,26,583.6,Tonne,2000/2001,Milled,Japonica,Lido
11107,IT,Italy,29/01/2001,04/02/2001,22,578.43,Tonne,2000/2001,Milled,Japonica,Lido
11108,IT,Italy,22/01/2001,28/01/2001,21,578.43,Tonne,2000/2001,Milled,Japonica,Lido
11109,IT,Italy,02/07/2001,08/07/2001,44,568.1,Tonne,2000/2001,Milled,Japonica,Lido
11110,IT,Italy,28/05/2001,03/06/2001,39,588.76,Tonne,2000/2001,Milled,Japonica,Lido
11111,IT,Italy,19/03/2001,25/03/2001,29,578.43,Tonne,2000/2001,Milled,Japonica,Lido
11112,IT,Italy,18/08/2003,24/08/2003,51,540.0,Tonne,2002/2003,Milled,Japonica,Lido
11113,IT,Italy,21/07/2003,27/07/2003,47,540.0,Tonne,2002/2003,Milled,Japonica,Lido
11114,IT,Italy,15/12/2003,21/12/2003,16,545.0,Tonne,2003/2004,Milled,Japonica,Lido
11115,IT,Italy,12/05/2003,18/05/2003,37,545.0,Tonne,2002/2003,Milled,Japonica,Lido
11116,IT,Italy,24/03/2003,30/03/2003,30,545.0,Tonne,2002/2003,Milled,Japonica,Lido
11117,IT,Italy,06/05/2002,12/05/2002,36,589.0,Tonne,2001/2002,Milled,Japonica,Lido
11118,IT,Italy,15/04/2002,21/04/2002,33,589.0,Tonne,2001/2002,Milled,Japonica,Lido
11119,IT,Italy,11/11/2002,17/11/2002,11,550.0,Tonne,2002/2003,Milled,Japonica,Lido
11120,IT,Italy,26/08/2002,01/09/2002,52,579.0,Tonne,2001/2002,Milled,Japonica,Lido
11121,IT,Italy,28/02/2005,06/03/2005,27,400.0,Tonne,2004/2005,Milled,Japonica,Lido
11122,IT,Italy,31/01/2005,06/02/2005,23,410.0,Tonne,2004/2005,Milled,Japonica,Lido
11123,IT,Italy,10/01/2005,16/01/2005,20,420.0,Tonne,2004/2005,Milled,Japonica,Lido
11124,IT,Italy,31/05/2004,06/06/2004,40,535.0,Tonne,2003/2004,Milled,Japonica,Lido
11125,IT,Italy,17/05/2004,23/05/2004,38,535.0,Tonne,2003/2004,Milled,Japonica,Lido
11126,IT,Italy,15/11/2004,21/11/2004,12,420.0,Tonne,2004/2005,Milled,Japonica,Lido
11127,IT,Italy,24/11/2003,30/11/2003,13,545.0,Tonne,2003/2004,Milled,Japonica,Lido
11128,IT,Italy,12/04/2004,18/04/2004,33,535.0,Tonne,2003/2004,Milled,Japonica,Lido
11129,IT,Italy,05/04/2004,11/04/2004,32,535.0,Tonne,2003/2004,Milled,Japonica,Lido
11130,IT,Italy,22/03/2004,28/03/2004,30,535.0,Tonne,2003/2004,Milled,Japonica,Lido
11131,IT,Italy,23/08/2004,29/08/2004,52,535.0,Tonne,2003/2004,Milled,Japonica,Lido
11132,IT,Italy,24/07/2006,30/07/2006,48,610.0,Tonne,2005/2006,Milled,Japonica,Lido
11133,IT,Italy,05/06/2006,11/06/2006,41,610.0,Tonne,2005/2006,Milled,Japonica,Lido
11134,IT,Italy,15/05/2006,21/05/2006,38,610.0,Tonne,2005/2006,Milled,Japonica,Lido
11135,IT,Italy,16/01/2006,22/01/2006,21,500.0,Tonne,2005/2006,Milled,Japonica,Lido
11136,IT,Italy,02/01/2006,08/01/2006,19,475.0,Tonne,2005/2006,Milled,Japonica,Lido
11137,IT,Italy,12/12/2005,18/12/2005,16,465.0,Tonne,2005/2006,Milled,Japonica,Lido
11138,IT,Italy,21/11/2005,27/11/2005,13,455.0,Tonne,2005/2006,Milled,Japonica,Lido
11139,IT,Italy,20/03/2006,26/03/2006,30,560.0,Tonne,2005/2006,Milled,Japonica,Lido
11140,IT,Italy,24/10/2005,30/10/2005,9,445.0,Tonne,2005/2006,Milled,Japonica,Lido
11141,IT,Italy,29/08/2005,04/09/2005,1,425.0,Tonne,2005/2006,Milled,Japonica,Lido
11142,IT,Italy,19/05/2008,25/05/2008,38,960.0,Tonne,2007/2008,Milled,Japonica,Lido
11143,IT,Italy,21/04/2008,27/04/2008,34,800.0,Tonne,2007/2008,Milled,Japonica,Lido
11144,IT,Italy,10/12/2007,16/12/2007,15,605.0,Tonne,2007/2008,Milled,Japonica,Lido
11145,IT,Italy,07/04/2008,13/04/2008,32,710.0,Tonne,2007/2008,Milled,Japonica,Lido
11146,IT,Italy,04/06/2007,10/06/2007,40,555.0,Tonne,2006/2007,Milled,Japonica,Lido
11147,IT,Italy,07/05/2007,13/05/2007,36,565.0,Tonne,2006/2007,Milled,Japonica,Lido
11148,IT,Italy,23/04/2007,29/04/2007,34,565.0,Tonne,2006/2007,Milled,Japonica,Lido
11149,IT,Italy,16/04/2007,22/04/2007,33,555.0,Tonne,2006/2007,Milled,Japonica,Lido
11150,IT,Italy,30/10/2006,05/11/2006,9,610.0,Tonne,2006/2007,Milled,Japonica,Lido
11151,IT,Italy,23/10/2006,29/10/2006,8,610.0,Tonne,2006/2007,Milled,Japonica,Lido
11152,IT,Italy,05/02/2007,11/02/2007,23,610.0,Tonne,2006/2007,Milled,Japonica,Lido
11153,IT,Italy,23/02/2009,01/03/2009,26,1015.0,Tonne,2008/2009,Milled,Japonica,Lido
11154,IT,Italy,12/01/2009,18/01/2009,20,940.0,Tonne,2008/2009,Milled,Japonica,Lido
11155,IT,Italy,17/05/2010,23/05/2010,38,570.0,Tonne,2009/2010,Milled,Japonica,Lido
11156,IT,Italy,10/05/2010,16/05/2010,37,570.0,Tonne,2009/2010,Milled,Japonica,Lido
11157,IT,Italy,03/05/2010,09/05/2010,36,570.0,Tonne,2009/2010,Milled,Japonica,Lido
11158,IT,Italy,06/09/2010,12/09/2010,2,610.0,Tonne,2010/2011,Milled,Japonica,Lido
11159,IT,Italy,24/10/2011,30/10/2011,9,385.0,Tonne,2011/2012,Paddy,Japonica,Ariete
11160,IT,Italy,25/11/2013,01/12/2013,13,335.0,Tonne,2013/2014,Paddy,Japonica,Ariete
11161,IT,Italy,27/01/2014,02/02/2014,22,380.0,Tonne,2013/2014,Paddy,Japonica,Ariete
11162,IT,Italy,18/11/2013,24/11/2013,12,335.0,Tonne,2013/2014,Paddy,Japonica,Ariete
11163,IT,Italy,20/05/2013,26/05/2013,38,290.0,Tonne,2012/2013,Paddy,Japonica,Ariete
11164,IT,Italy,11/02/2013,17/02/2013,24,300.0,Tonne,2012/2013,Paddy,Japonica,Ariete
11165,IT,Italy,05/06/2017,11/06/2017,41,380.0,Tonne,2016/2017,Paddy,Japonica,Augusto
11166,IT,Italy,24/04/2017,30/04/2017,35,380.0,Tonne,2016/2017,Paddy,Japonica,Augusto
11167,IT,Italy,13/02/2017,19/02/2017,25,380.0,Tonne,2016/2017,Paddy,Japonica,Augusto
11168,IT,Italy,05/12/2016,11/12/2016,15,380.0,Tonne,2016/2017,Paddy,Japonica,Augusto
11169,IT,Italy,28/11/2016,04/12/2016,14,380.0,Tonne,2016/2017,Paddy,Japonica,Augusto
11170,IT,Italy,26/12/2016,01/01/2017,18,380.0,Tonne,2016/2017,Paddy,Japonica,Augusto
11171,IT,Italy,18/01/2016,24/01/2016,21,343.0,Tonne,2015/2016,Paddy,Japonica,Augusto
11172,IT,Italy,04/04/2016,10/04/2016,32,338.0,Tonne,2015/2016,Paddy,Japonica,Augusto
11173,IT,Italy,21/12/2015,27/12/2015,17,363.0,Tonne,2015/2016,Paddy,Japonica,Augusto
11246,IT,Italy,16/02/2009,22/02/2009,25,1015.0,Tonne,2008/2009,Milled,Japonica,Ariete
11247,IT,Italy,05/12/2011,11/12/2011,15,770.0,Tonne,2011/2012,Milled,Japonica,Ariete
11248,IT,Italy,16/05/2011,22/05/2011,38,840.0,Tonne,2010/2011,Milled,Japonica,Ariete
11249,IT,Italy,01/11/2010,07/11/2010,10,730.0,Tonne,2010/2011,Milled,Japonica,Ariete
11250,IT,Italy,17/01/2011,23/01/2011,21,780.0,Tonne,2010/2011,Milled,Japonica,Ariete
11251,IT,Italy,04/03/2013,10/03/2013,27,610.0,Tonne,2012/2013,Milled,Japonica,Ariete
11252,IT,Italy,26/11/2012,02/12/2012,13,620.0,Tonne,2012/2013,Milled,Japonica,Ariete
11253,IT,Italy,29/10/2012,04/11/2012,9,620.0,Tonne,2012/2013,Milled,Japonica,Ariete
11254,IT,Italy,22/10/2012,28/10/2012,8,600.0,Tonne,2012/2013,Milled,Japonica,Ariete
11255,IT,Italy,25/06/2012,01/07/2012,44,660.0,Tonne,2011/2012,Milled,Japonica,Ariete
11256,IT,Italy,10/09/2012,16/09/2012,2,690.0,Tonne,2012/2013,Milled,Japonica,Ariete
11257,IT,Italy,26/03/2012,01/04/2012,31,710.0,Tonne,2011/2012,Milled,Japonica,Ariete
11258,IT,Italy,04/06/2012,10/06/2012,41,660.0,Tonne,2011/2012,Milled,Japonica,Ariete
11259,IT,Italy,12/03/2012,18/03/2012,29,700.0,Tonne,2011/2012,Milled,Japonica,Ariete
11260,IT,Italy,23/04/2012,29/04/2012,35,710.0,Tonne,2011/2012,Milled,Japonica,Ariete
11261,IT,Italy,21/07/2014,27/07/2014,47,750.0,Tonne,2013/2014,Milled,Japonica,Ariete
11262,IT,Italy,28/04/2014,04/05/2014,35,800.0,Tonne,2013/2014,Milled,Japonica,Ariete
11263,IT,Italy,31/03/2014,06/04/2014,31,800.0,Tonne,2013/2014,Milled,Japonica,Ariete
11264,IT,Italy,17/03/2014,23/03/2014,29,800.0,Tonne,2013/2014,Milled,Japonica,Ariete
11265,IT,Italy,26/08/2013,01/09/2013,52,650.0,Tonne,2012/2013,Milled,Japonica,Ariete
11266,IT,Italy,08/04/2013,14/04/2013,32,600.0,Tonne,2012/2013,Milled,Japonica,Ariete
11333,IT,Italy,13/06/2005,19/06/2005,42,190.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11334,IT,Italy,17/10/2005,23/10/2005,8,192.0,Tonne,2005/2006,Paddy,Japonica,Ariete
11335,IT,Italy,13/02/2006,19/02/2006,25,260.0,Tonne,2005/2006,Paddy,Japonica,Ariete
11336,IT,Italy,27/12/2004,02/01/2005,18,183.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11337,IT,Italy,13/12/2004,19/12/2004,16,183.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11338,IT,Italy,18/04/2005,24/04/2005,34,181.0,Tonne,2004/2005,Paddy,Japonica,Ariete
11339,IT,Italy,03/11/2008,09/11/2008,10,510.0,Tonne,2008/2009,Paddy,Japonica,Ariete
11340,IT,Italy,29/09/2008,05/10/2008,5,530.0,Tonne,2008/2009,Paddy,Japonica,Ariete
11341,IT,Italy,29/12/2008,04/01/2009,18,460.0,Tonne,2008/2009,Paddy,Japonica,Ariete
11342,IT,Italy,22/12/2008,28/12/2008,17,460.0,Tonne,2008/2009,Paddy,Japonica,Ariete
11343,IT,Italy,03/12/2007,09/12/2007,14,298.0,Tonne,2007/2008,Paddy,Japonica,Ariete
11344,IT,Italy,18/02/2008,24/02/2008,25,315.0,Tonne,2007/2008,Paddy,Japonica,Ariete
11345,IT,Italy,28/01/2008,03/02/2008,22,308.0,Tonne,2007/2008,Paddy,Japonica,Ariete
11346,IT,Italy,16/04/2007,22/04/2007,33,280.0,Tonne,2006/2007,Paddy,Japonica,Ariete
11347,IT,Italy,12/03/2007,18/03/2007,28,300.0,Tonne,2006/2007,Paddy,Japonica,Ariete
11348,IT,Italy,29/10/2007,04/11/2007,9,288.0,Tonne,2007/2008,Paddy,Japonica,Ariete
11349,IT,Italy,05/04/2010,11/04/2010,32,290.0,Tonne,2009/2010,Paddy,Japonica,Ariete
11350,IT,Italy,28/12/2009,03/01/2010,18,335.0,Tonne,2009/2010,Paddy,Japonica,Ariete
11351,IT,Italy,23/03/2009,29/03/2009,30,525.0,Tonne,2008/2009,Paddy,Japonica,Ariete
11352,IT,Italy,27/07/2009,02/08/2009,48,390.0,Tonne,2008/2009,Paddy,Japonica,Ariete
11353,IT,Italy,15/12/2008,21/12/2008,16,460.0,Tonne,2008/2009,Paddy,Japonica,Ariete
11354,IT,Italy,08/12/2008,14/12/2008,15,450.0,Tonne,2008/2009,Paddy,Japonica,Ariete
